,box_id,box_name,event_name,match_close,match_id,match_title,race_id,race_name,sport_title
436,b1091646324,Zima Tomáš,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
437,b1091646325,Rohanová Denisa,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
438,b1091646326,Babiš Andrej,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
439,b1091646327,Pavel Petr,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
440,b1091646328,Nerudová Danuše,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
441,b1091646329,Fischer Pavel,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
442,b1091646330,Hilšer Marek,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
443,b1091646331,Středula Josef,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
444,b1091646332,Bašta Jaroslav,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
445,b1091646333,Zima Tomáš,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
446,b1091646334,Rohanová Denisa,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
447,b1091646335,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
448,b1092104208,,Vítěz,2024-11-05T12:00:00.000+01:00,101839,USA - Prezidentské volby USA 2024,4908797,Prezidentské volby USA 2024,Politika
449,b1093272923,,Vítěz,2022-12-21T20:00:00.000+01:00,94875,Sportovec roku ČR 2022,4346080,Sportovec roku ČR 2022 - kolektivy,Sportovní sázky
450,b1093491571,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
451,b1095301165,,NRSR vysloví nedůvěru vládě SR v hlasování v prosinci 2022,2022-12-10T22:00:00.000+01:00,103000,Slovensko - vyslovení nedůvěry vládě,4968372,Slovensko - hlasování o vyslovení nedůvěry vládě,Politika
452,b1095661951,,Cena 1 barel ropa Brent v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
453,b1095662075,,Kurz 1 Bitcoin v USD dne 31.1.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-12-20T01:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
454,b1097016604,"Babiš Andrej, 31.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
455,b1097016605,"Nerudová Danuše, 28.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
456,b1097016606,"Pavel Petr, 24.75%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
457,b1097016607,Babiš Andrej x Nerudová Danuše,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
458,b1097016608,Babiš Andrej x Pavel Petr,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
459,b1097016609,Nerudová Danuše x Pavel Petr,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
460,b1097016610,Fischer Pavel x Hilšer Marek,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
461,b1097016611,Fischer Pavel x Středula Josef,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
462,b1097016612,Hilšer Marek x Středula Josef,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
463,b1097038151,,Maximální denní teplota ve stupních C podle chmi.cz bude 16.1.2023 7:00 – 17.1.2023 7:00 SELČ na met. stanici Praha-Ruzyně,2023-01-01T12:00:00.000+01:00,102960,Počasí v ČR 2023,4964174,Maximální denní teplota ve stupních C,Společenské sázky
464,b1097591086,Diviš Karel,Vítěz Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
465,b1097591087,Diviš Karel,Umístění do 2. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
466,b1097591088,Diviš Karel,Umístění do 3. místa Ano/Ne,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
467,b1098981460,"Babiš Andrej, 30.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
468,b1099771597,,Cena 1 barel ropa Brent v USD dne 14.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-02T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
469,b1099771598,,Cena 1 oz zlata v USD dne 14.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-02T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
470,b1099771599,,Kurz 1 Bitcoin v USD dne 14.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-02T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
471,b1099771600,,Kurz devizového trhu 1 EUR podle ČNB pro den 14.2.2023,2023-01-02T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
472,b1099876243,,V roce 2023 se na Slovensku uskuteční předčasné parlamentní volby,2022-12-31T07:00:00.000+01:00,101838,Slovensko - předčasné parlamentní volby,4908796,Slovensko - předčasné parlamentní volby,Politika
473,b1101774321,"Babiš Andrej, 29.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
474,b1101774322,"Nerudová Danuše, 26.65%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
475,b1101774323,"Pavel Petr, 26.65%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
476,b1103688715,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.2.2023 7:00 – 2.2.2023 7:00 SELČ na met. stanici Praha-Ruzyně,2023-01-15T21:00:00.000+01:00,102960,Počasí v ČR 2023,4964174,Maximální denní teplota ve stupních C,Společenské sázky
477,b1104386755,Bašta Jaroslav x Středula Josef,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
478,b1104659409,Bašta Jaroslav x Hilšer Marek,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
479,b1105164912,"Babiš Andrej, 28.09%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
480,b1105164913,"Bašta Jaroslav, 5.35%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
481,b1105164914,"Diviš Karel, 1.85%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
482,b1105164915,"Fischer Pavel, 5.85%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
483,b1105164916,"Hilšer Marek, 3.35%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
484,b1105164917,"Nerudová Danuše, 24.75%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
485,b1105164918,"Pavel Petr, 27.46%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
486,b1105164919,"Středula Josef, 2.75%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
487,b1105164920,"Zima Tomáš, 0.55%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
488,b1105165367,Fischer Pavel x Bašta Jaroslav,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
489,b1105667333,,Cena 1 barel ropa Brent v USD dne 28.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
490,b1105667334,,Cena 1 oz zlata v USD dne 28.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
491,b1105667335,,Kurz 1 Bitcoin v USD dne 28.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
492,b1105667336,,Kurz devizového trhu 1 EUR podle ČNB pro den 28.2.2023,2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
493,b1105542453,"Nerudová Danuše, 22.95%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
494,b1093458919,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
495,b1105981906,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
496,b1105981907,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
497,b1105981908,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
498,b1105981909,,Volební účast v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
499,b1105979644,"Babiš Andrej, 26.35%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
500,b1105979645,"Babiš Andrej, 27.25%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
501,b1105977552,"Babiš Andrej, 28.95%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
502,b1105977553,"Bašta Jaroslav, 7.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
503,b1105980270,"Bašta Jaroslav, 10.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
504,b1105980271,"Bašta Jaroslav, 15.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
505,b1105980272,"Bašta Jaroslav, 20.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
506,b1105977554,"Diviš Karel, 2.05%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
507,b1105977555,"Fischer Pavel, 7.15%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
508,b1105977556,"Hilšer Marek, 3.55%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
509,b1105979646,"Nerudová Danuše, 19.95%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
510,b1105979647,"Nerudová Danuše, 20.95%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
511,b1105977557,"Nerudová Danuše, 21.95%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
512,b1105977558,"Pavel Petr, 28.55%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
513,b1105979648,"Pavel Petr, 29.35%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
514,b1105979649,"Pavel Petr, 30.25%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
515,b1105979650,"Pavel Petr, 31.15%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
516,b1105977559,"Zima Tomáš, 0.75%",Počet hlasů v procentech,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
517,b1105960342,Fischer Pavel x Diviš Karel,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
518,b1105960343,Fischer Pavel x Zima Tomáš,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
519,b1105960344,Bašta Jaroslav x Diviš Karel,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
520,b1105960345,Bašta Jaroslav x Zima Tomáš,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
521,b1105960346,Hilšer Marek x Diviš Karel,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
522,b1105960347,Hilšer Marek x Zima Tomáš,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
523,b1105960348,Diviš Karel x Zima Tomáš,Kdo získá více hlasů,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
524,b1106779209,,Sledovanost předvolební prezidentské debaty TV Nova 12.1.2023 od 20:00 podle mediaguru.cz v kategorii 15+,2023-01-12T20:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,5025435,Předvolební debata TV Nova 12.1.2023 20:00,Politika
525,b1106805686,,Sledovanost předvolební prezidentské debaty TV Nova 12.1.2023 od 20:00 podle mediaguru.cz v kategorii 15+,2023-01-12T20:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,5025435,Předvolební debata TV Nova 12.1.2023 20:00,Politika
526,b1107093494,,Pavel Petr vyhraje 1.kolo voleb v Hlavním městě Praha,2023-01-13T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,4946765,3.přímá volba prezidenta ČR - 1.kolo,Politika
527,b1107304816,,Cena 1 barel ropa Brent v USD dne 28.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
528,b1107304817,,Cena 1 oz zlata v USD dne 28.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
529,b1107304818,,Kurz 1 Bitcoin v USD dne 28.2.2023 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2023-01-23T15:00:00.000+01:00,95954,Ceny komodit a devizové kurzy,4901596,Ceny komodit a devizové kurzy,Finance
530,b1107780508,,Volební účast v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
531,b1107780509,"Pavel Petr, 56.01%",Počet hlasů v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
532,b1108304303,,Poslanecká sněmovna vysloví nedůvěru vládě ČR v hlasovaní v lednu 2023,2023-01-17T20:00:00.000+01:00,103635,Česko - vyslovení nedůvěry vládě,5034299,Česko - vyslovení nedůvěry vládě,Politika
533,b1108302410,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.2.2023 7:00 – 16.2.2023 7:00 SELČ na met. stanici Praha-Ruzyně,2023-02-01T21:00:00.000+01:00,102960,Počasí v ČR 2023,4964174,Maximální denní teplota ve stupních C,Společenské sázky
534,b1108464297,,Volební účast v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
535,b1108464298,,Volební účast v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
536,b1108464299,,Volební účast v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
537,b1108471211,"Babiš Andrej, 51.36%",Počet hlasů v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
538,b1108464300,"Pavel Petr, 55.01%",Počet hlasů v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
539,b1108464301,"Pavel Petr, 55.51%",Počet hlasů v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
540,b1108464302,"Pavel Petr, 56.51%",Počet hlasů v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
541,b1108471212,,Babiš Andrej vyhraje 2.kolo voleb v Hlavním městě Praha,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
542,b1108964634,Christodoulides Nikos,Vítěz Ano/Ne,2023-02-05T07:00:00.000+01:00,103483,Kypr - Prezidentské volby 2023,4994059,Kypr - Prezidentské volby 2023,Politika
543,b1109084840,,Sledovanost Prezidentského duelu na ČT1+ČT24 22.1.2023 v kategorii 15+ podle mediaguru.cz ,2023-01-22T20:10:00.000+01:00,75501,3.přímá volba prezidenta ČR,5039992,Prezidentský duel ČT,Politika
544,b1109295438,,Volební účast v procentech ve 2. kole,2023-01-27T14:00:00.000+01:00,75501,3.přímá volba prezidenta ČR,2878450,3.přímá volba prezidenta ČR,Politika
