box_id,box_name,event_name,match_close,match_id,match_title,race_id,race_name,sport_title
b1057782771,,Cena 1 barel ropa Brent v USD dne 16.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-07-12T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1057782772,,Cena 1 oz zlata v USD dne 16.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-07-12T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1057782773,,Kurz 1 Bitcoin v USD dne 16.8.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-07-12T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1057782774,,Kurz devizového trhu 1 EUR podle ČNB pro den 16.8.2022,2022-07-12T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1058285915,,Vítěz,2022-07-11T22:00:00.000+02:00,97403,Cristiano Ronaldo,4652904,Cristiano Ronaldo bude 5.9.2022 hráčem týmu (ne hostování),Sportovní sázky
b1058500861,,Vítěz,2022-07-31T20:00:00.000+02:00,97400,Premiér Velké Británie,4649423,Následující premiér V.Británie po B.Johnsonovi,Politika
b1058911231,,Cena 1 barel ropa Brent v USD dne 11.10.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1058911232,,Cena 1 oz zlata v USD dne 11.10.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1058911233,,Kurz 1 Bitcoin v USD dne 11.10.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1058911234,,Kurz devizového trhu 1 EUR podle ČNB pro den 11.10.2022,2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1059660952,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.8.2022 8:00 – 16.8.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-08-01T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1062239711,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.9.2022 8:00 – 2.9.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-08-02T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1064457699,,Cena 1 barel ropa Brent v USD dne 15.11.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1064457700,,Cena 1 oz zlata v USD dne 15.11.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1064457701,,Kurz 1 Bitcoin v USD dne 15.11.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1064457702,,Kurz devizového trhu 1 EUR podle ČNB pro den 15.11.2022,2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1064598477,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.9.2022 8:00 – 16.9.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-09-01T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1065418846,,Kurz devizového trhu 1 EUR podle ČNB pro den 15.11.2022,2022-09-01T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1067510432,,Cena 1 oz zlata v USD dne 15.11.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1067510433,,Kurz 1 Bitcoin v USD dne 15.11.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-09-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1067506391,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.10.2022 8:00 – 2.10.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-09-15T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1068620656,Jirsa Tomáš,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747147,Senátní volby obvod 10 Český Krumlov - celkově,Politika
b1068621177,Slabý Marek,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747148,Senátní volby obvod 13 Tábor - celkově,Politika
b1068621357,Oberfalzer Jiří,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747149,Senátní volby obvod 16 Beroun - celkově,Politika
b1068621427,Kordová Marvanová Hana,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747150,Senátní volby obvod 19 Praha 11 - celkově,Politika
b1068620178,Horník Jan,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747110,Senátní volby obvod 1 Karlovy Vary - celkově,Politika
b1068621453,Pirk Jan,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747151,Senátní volby obvod 22 Praha 10 - celkově,Politika
b1068621475,Růžička Jiří,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747152,Senátní volby obvod 25 Praha 6 - celkově,Politika
b1068621563,Holeček Petr,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747153,Senátní volby obvod 28 Mělník - celkově,Politika
b1068621618,Nedvědický Petr,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747154,Senátní volby obvod 31 Ústí nad Labem - celkově,Politika
b1068621737,Canov Michael,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747155,Senátní volby obvod 34 Liberec - celkově,Politika
b1068621894,Czernin Tomáš,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747156,Senátní volby obvod 37 Jičín - celkově,Politika
b1068622646,Strnad Jaromír,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747157,Senátní volby obvod 40 Kutná Hora - celkově,Politika
b1068622781,Horská Miluše,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747158,Senátní volby obvod 43 Pardubice - celkově,Politika
b1068622916,Fiala Petr,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747159,Senátní volby obvod 46 Ústí nad Orlicí - celkově,Politika
b1068623140,Vítková Jaromíra,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747160,Senátní volby obvod 49 Blansko - celkově,Politika
b1068620310,Dernerová Alena,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747112,Senátní volby obvod 4 Most - celkově,Politika
b1068623395,Vystrčil Miloš,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747162,Senátní volby obvod 52 Jihlava - celkově,Politika
b1068623590,Töpfer Tomáš,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747163,Senátní volby obvod 55 Brno-město - celkově,Politika
b1068623662,Vokřál Petr,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747164,Senátní volby obvod 58 Brno-město - celkově,Politika
b1068623864,Kantor Lumír,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747165,Senátní volby obvod 61 Olomouc - celkově,Politika
b1068624059,Václavec Ladislav,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747166,Senátní volby obvod 64 Bruntál - celkově,Politika
b1068624277,Orel Petr,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747167,Senátní volby obvod 67 Nový Jičín - celkově,Politika
b1068624703,Nytra Zdeněk,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747169,Senátní volby obvod 70 Ostrava-město - celkově,Politika
b1068624937,Matušek Zdeněk,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747170,Senátní volby obvod 73 Frýdek-Místek - celkově,Politika
b1068625164,Jelínková Šárka,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747171,Senátní volby obvod 76 Kroměříž - celkově,Politika
b1068625253,Rajchmanová Eva,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747172,Senátní volby obvod 79 Hodonín - celkově,Politika
b1068620480,Naxera Karel,Vítěz Ano/Ne,2022-09-23T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747137,Senátní volby obvod 7 Plzeň-město - celkově,Politika
b1068842616,SPOLEČNĚ - ODS a TOP 09,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842617,ANO 2011,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842618,Česká pirátská strana,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842619,Lidovci a Starostové,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842620,Zelení a ŽítBrno s pod.Idealistů,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842621,ČSSD VAŠI STAROSTOVÉ,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842622,"SPD,TRIKOL.,MORAVANÉ a nezávislí",Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747105,Volby do zastupitelstva města Brno,Politika
b1068842982,ANO 2011,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842983,Koalice SPOLU,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842984,Ostravak,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842985,Česká pirátská strana,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842986,SPD,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842987,ČSSD a hnutí LEČO,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842988,STAROSTOVÉ pro OSTRAVU,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747106,Volby do zastupitelstva města Ostrava,Politika
b1068842281,SPOLU pro Prahu,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842282,PRAHA SOBĚ,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842283,ANO 2011,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842284,Česká pirátská strana,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842285,STAROSTOVÉ a NEZÁVISLÍ,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842286,Solidarita,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842287,"SPD,Trikol.,HnutíPES a nezávislí",Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1068842288,KSČM,Nejvíc hlasů získá Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1069205331,"Moderaterna, 17.65%",Počet hlasů v procentech,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
b1069205332,"Socialdemokraterna, 30.01%",Počet hlasů v procentech,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
b1069205333,"Sverigedemokraterna, 20.75%",Počet hlasů v procentech,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
b1069205334,Sverigedemokraterna x Moderaterna,Kdo získá více hlasů,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
b1069205335,Centerpartiet x Kristdemokraterna,Kdo získá více hlasů,2022-09-11T08:00:00.000+02:00,95451,Švédské parlamentní volby 2022,4396384,Švédské parlamentní volby 2022,Politika
b1070379726,,Cena 1 barel ropa Brent v USD dne 20.12.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1070379727,,Cena 1 oz zlata v USD dne 20.12.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1070379728,,Kurz 1 Bitcoin v USD dne 20.12.2022 v 15:02 SEČ (vyhodnocení podle kurzy.cz),2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1070379729,,Kurz devizového trhu 1 EUR podle ČNB pro den 20.12.2022,2022-10-15T15:00:00.000+02:00,95954,Ceny komodit a devizové kurzy,4457294,Ceny komodit a devizové kurzy,Finance
b1070387054,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.10.2022 8:00 – 16.10.2022 8:00 SELČ na met. stanici Praha-Ruzyně,2022-10-01T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1071405519,,Vítěz,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747107,Primátor hl.m. Praha 31.12.2022,Politika
b1072060582,SPOLU pro Prahu,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060584,ANO 2011,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060585,Česká pirátská strana,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060583,PRAHA SOBĚ,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060586,STAROSTOVÉ a NEZÁVISLÍ,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060587,Solidarita,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060588,"SPD,Trikol.,HnutíPES a nezávislí",Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060589,KSČM,Umístění do 2. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060590,SPOLU pro Prahu,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060592,ANO 2011,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060593,Česká pirátská strana,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060591,PRAHA SOBĚ,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060594,STAROSTOVÉ a NEZÁVISLÍ,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060595,Solidarita,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060596,"SPD,Trikol.,HnutíPES a nezávislí",Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072060597,KSČM,Umístění do 3. místa podle počtu hlasů Ano/Ne,2022-09-23T14:00:00.000+02:00,95453,Česko - komunální volby 2022,4747103,Volby do zastupitelstva Praha hl.m.,Politika
b1072044411,,Nejvíce mandátů získá,2022-09-25T08:00:00.000+02:00,99857,Italské parlamentní volby 2022,4815123,Italské parlamentní volby 2022 - Camera dei Deputati,Politika
b1073089702,Procházková Věra x Chromcová Eva,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089703,Dernerová Alena x Paparega Jan,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089704,Naxera Karel x Kovářová Daniela,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089705,Jirsa Tomáš x Lorenc Miroslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089706,Slabý Marek x Větrovský Jaroslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089707,Oberfalzer Jiří x Sidovský Janis,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089708,Kordová Marvanová Hana x Kos Ladislav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089709,Pirk Jan x Chmelová Renata,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089710,Smotlachová Jarmila x Brzobohatá Andrea,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089711,Nedvědický Petr x Krsek Martin,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089712,Canov Michael x Loučková Kotasová Radka,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089713,Czernin Tomáš x Dědeček Jaromír,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089714,Strnad Jaromír x Procházka Bohuslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089715,Horská Miluše x Charvát Martin,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089716,Vítková Jaromíra x Žirovnický Antonín,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089717,Vystrčil Miloš x Nagyová Jana,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089718,Töpfer Tomáš x Semrád Bořek,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089719,Dušek Jiří x Vokřál Petr,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089720,Brázdil Milan x Kantor Lumír,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089721,Radkovský Jaromír x Váňová Ivana,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089722,Nytra Zdeněk x Antl Miroslav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089723,Matušek Zdeněk x Folwarczny Stanislav,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089724,Pluhařová Lucie x Zwyrtek Hamplová Jana,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073089725,Rajchmanová Eva x Brančíková Ladislava,Kdo získá více hlasů ve 2. kole,2022-09-30T14:00:00.000+02:00,95454,Česko - Volby do senátu 2022,4747173,Senátní volby 2022 – 2.kolo,Politika
b1073271291,Svoboda Bohuslav,Vítěz Ano/Ne,2022-09-29T10:00:00.000+02:00,95453,Česko - komunální volby 2022,4747107,Primátor hl.m. Praha 31.12.2022,Politika
b1073785073,,Vítěz,2022-10-02T12:00:00.000+02:00,100079,Brazílie - prezidentské volby 2022,4829747,Brazílie - prezidentské volby 2022,Politika
b1074976101,,Maximální denní teplota ve stupních C podle chmi.cz bude 1.11.2022 7:00 – 2.11.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-10-15T23:00:00.000+02:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1078731523,,Maximální denní teplota ve stupních C podle chmi.cz bude 15.11.2022 7:00 – 16.11.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-10-30T23:00:00.000+01:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1078732361,,Maximální denní teplota ve stupních C podle chmi.cz bude 24.12.2022 7:00 – 25.12.2022 7:00 SELČ na met. stanici Praha-Ruzyně,2022-10-30T23:00:00.000+01:00,94653,Počasí v ČR 2022,4337194,Maximální denní teplota ve stupních C,Společenské sázky
b1078893983,,Republikánská strana bude mít většinu mandátů ve Sněmovně reprezentantů po volbách 2022,2022-11-08T12:00:00.000+01:00,95452,USA - volby do Kongresu 2022,4396385,USA - volby do kongresu 2022,Politika
b1078893984,,Počet mandátů Republikánské strany v Senátu po volbách 2022,2022-11-08T12:00:00.000+01:00,95452,USA - volby do Kongresu 2022,4396385,USA - volby do kongresu 2022,Politika
b1079199431,,Vítěz,2022-10-23T07:00:00.000+02:00,95448,Slovinsko - prezidentské volby 2022,4396382,Slovinsko - prezidentské volby 2022,Politika
b1079214513,,Prezident bude zvolen v 1.kole,2022-10-23T07:00:00.000+02:00,95448,Slovinsko - prezidentské volby 2022,4396382,Slovinsko - prezidentské volby 2022,Politika
b1079737634,,Vítěz,2022-10-20T20:00:00.000+02:00,97400,Premiér Velké Británie,4876595,Následující premiér V.Británie po L.Truss,Politika
